Source,Target,Weight
"AUSTIN, SUSAN",HUMAN TORCH/JOHNNY S,1
"AUSTIN, SUSAN",INVISIBLE WOMAN/SUE,1
"AUSTIN, SUSAN","JACKSON, ANDREW JOCK",6
"AUSTIN, SUSAN","JAMESLEY, ALOYSIUS R",2
"AUSTIN, SUSAN","JARVIS, EDWIN",2
"AUSTIN, SUSAN","JOYCE, SAMANTHA",8
"AUSTIN, SUSAN",JUGGERNAUT/CAIN MARK,3
"AUSTIN, SUSAN",JUSTICE II/VANCE AST,2
"AUSTIN, SUSAN",JUVAN,2
"AUSTIN, SUSAN",KARNILLA [ASGARDIAN],4
"AUSTIN, SUSAN","KOSINSKI, HARLEY",1
"AUSTIN, SUSAN",LEIR,1
"AUSTIN, SUSAN",LOCKHEED,2
"AUSTIN, SUSAN",LOKI [ASGARDIAN],16
"AUSTIN, SUSAN","MAJOWSKI, SAM MOTHER",5
"AUSTIN, SUSAN","MARRERO, ED",9
"AUSTIN, SUSAN","MASTERSON, KEVIN",27
"AUSTIN, SUSAN",MEGGAN,2
"AUSTIN, SUSAN",MEPHISTO,7
"AUSTIN, SUSAN",MONGOOSE,4
"AUSTIN, SUSAN",MR. FANTASTIC/REED R,1
"AUSTIN, SUSAN",MS. MARVEL II/SHARON,1
"AUSTIN, SUSAN",NAMORITA/NITA PRENTI,2
"AUSTIN, SUSAN",NIGHT THRASHER/DUANE,2
"AUSTIN, SUSAN",NIGHTCRAWLER/KURT WA,2
"AUSTIN, SUSAN",NOBILUS,2
"AUSTIN, SUSAN",NOVA/RICHARD RIDER,2
"AUSTIN, SUSAN","O'KEEFE, CHANDRA",2
"AUSTIN, SUSAN",ODIN [ASGARDIAN],7
"AUSTIN, SUSAN","PARETSKY, DR. GARY",12
"AUSTIN, SUSAN",PHOENIX III/RACHEL S,2
"AUSTIN, SUSAN",PILEDRIVER II/BRIAN,3
"AUSTIN, SUSAN",QUASAR III/WENDELL V,4
"AUSTIN, SUSAN",QUICKSAND,3
"AUSTIN, SUSAN",QUICKSILVER/PIETRO M,1
"AUSTIN, SUSAN","RASSITANO, MAD DOG",9
"AUSTIN, SUSAN","RUIZ, RIGGER",9
"AUSTIN, SUSAN",SALLA,1
"AUSTIN, SUSAN",SANGRE/JULIA CONCEPC,1
"AUSTIN, SUSAN","SAPRISTI, JERRY",13
"AUSTIN, SUSAN",SERSI/SYLVIA,3
"AUSTIN, SUSAN",SERVITOR,2
"AUSTIN, SUSAN",SETH II,1
"AUSTIN, SUSAN",SHADOWCAT/KATHERINE,2
"AUSTIN, SUSAN",SHATTERFIST/,1
"AUSTIN, SUSAN",SHE-HULK/JENNIFER WA,2
"AUSTIN, SUSAN",SIF,8
"AUSTIN, SUSAN",SILVER SURFER/NORRIN,1
"AUSTIN, SUSAN",SKOLL,2
"AUSTIN, SUSAN",SKYHAWK/WINSTON BILL,1
"AUSTIN, SUSAN",SPEEDBALL/ROBBIE BAL,2
"AUSTIN, SUSAN",SPIDER-MAN/PETER PAR,2
"AUSTIN, SUSAN","STEELE, BOBBY",11
"AUSTIN, SUSAN","STEELE, MARCY MASTER",20
"AUSTIN, SUSAN",STELLARIS/LEAH PRINC,9
"AUSTIN, SUSAN","STONE, LT. MARCUS",10
"AUSTIN, SUSAN",TAGAR,6
"AUSTIN, SUSAN",TAI II,1
"AUSTIN, SUSAN",THERMAL MAN,1
"AUSTIN, SUSAN",THING/BENJAMIN J. GR,1
"AUSTIN, SUSAN",THOR II/ROGER RED NO,1
"AUSTIN, SUSAN",THOR IV/DARGO,2
"AUSTIN, SUSAN",THOR REPLICOID,3
"AUSTIN, SUSAN",THOR/DR. DONALD BLAK,21
"AUSTIN, SUSAN",THUNDERBALL/DR. ELIO,3
"AUSTIN, SUSAN",THUNDERSTRIKE/ERIC K,36
"AUSTIN, SUSAN",TITANIA II/MARY SKEE,1
"AUSTIN, SUSAN",TYR,1
"AUSTIN, SUSAN",TYRUS,1
"AUSTIN, SUSAN",ULIK,6
"AUSTIN, SUSAN",UROC,3
"AUSTIN, SUSAN",VISION,1
"AUSTIN, SUSAN",VIZIER,8
"AUSTIN, SUSAN",VOLSTAGG,6
"AUSTIN, SUSAN",WILDSTREAK,1
"AUSTIN, SUSAN",WIND-WARRIOR/PAMELA,1
"AUSTIN, SUSAN",WONG,2
"AUSTIN, SUSAN",WRECKER III/DIRK GAR,4
"AUSTIN, SUSAN","ZARRKO, ARTHUR",2
"AUSTIN, SUSAN",ZON,2
"AUSTIN, TERRY",BANSHEE/SEAN CASSIDY,2
"AUSTIN, TERRY","CHAMBERS, MR.",1
"AUSTIN, TERRY","CLAREMONT, CHRIS",1
"AUSTIN, TERRY","COCKRUM, DAVE",1
"AUSTIN, TERRY",COLOSSUS II/PETER RA,2
"AUSTIN, TERRY",CYCLOPS/SCOTT SUMMER,2
"AUSTIN, TERRY",DAYTRIPPER/AMANDA SE,1
"AUSTIN, TERRY",GUARDIAN/JAMES MACDO,1
"AUSTIN, TERRY",JILL,1
"AUSTIN, TERRY","KNIGHT, MISTY",1
"AUSTIN, TERRY",MISS LOCKE,1
"AUSTIN, TERRY",NIGHTCRAWLER/KURT WA,2
"AUSTIN, TERRY",NORTHSTAR/JEAN-PAUL,1
"AUSTIN, TERRY",OSAMA,1
"AUSTIN, TERRY",PROFESSOR X/CHARLES,1
"AUSTIN, TERRY",SASQUATCH/WALTER LAN,1
"AUSTIN, TERRY",SHAMAN/MICHAEL TWOYO,1
"AUSTIN, TERRY",SNOWBIRD/NARYA/ANNE,1
"AUSTIN, TERRY",SPIDER-MAN/PETER PAR,1
"AUSTIN, TERRY","STERN, ROGER",1
"AUSTIN, TERRY",STORM/ORORO MUNROE S,2
"AUSTIN, TERRY",SUNFIRE/SHIRO YOSHID,1
"AUSTIN, TERRY","WEIN, GLYNIS",1
"AUSTIN, TERRY","WEIN, LEN",1
"AUSTIN, TERRY","WILFORD, BONNIE",2
"AUSTIN, TERRY","WILFORD, ELISABETH B",1
"AUSTIN, TERRY","WING, COLLEEN",2
"AUSTIN, TERRY",WOLVERINE/LOGAN,2
"AUSTIN, TERRY","YASHIDA, MARIKO",2
"AUTHIER, POLICE CHIE","AUTHIER, TRACY TRACE",3
"AUTHIER, POLICE CHIE","BANNERJEE, DR.",1
"AUTHIER, POLICE CHIE",BANSHEE/SEAN CASSIDY,6
"AUTHIER, POLICE CHIE",BLURRY,2
"AUTHIER, POLICE CHIE",BRAINY,2
"AUTHIER, POLICE CHIE",CHAMBER/JONOTHON STA,7
"AUTHIER, POLICE CHIE",CHAMBLISS,1
"AUTHIER, POLICE CHIE",CHIMERA II,3
"AUTHIER, POLICE CHIE",D.O.A.,3
"AUTHIER, POLICE CHIE",DIRT NAP,2
"AUTHIER, POLICE CHIE",ELSIE DEE,1
"AUTHIER, POLICE CHIE",ELWOOD,2
"AUTHIER, POLICE CHIE",EMPLATE/MARIUS ST. C,3
"AUTHIER, POLICE CHIE",GAIA,3
"AUTHIER, POLICE CHIE",GREASY,2
"AUTHIER, POLICE CHIE",HUSK/PAIGE GUTHRIE,6
"AUTHIER, POLICE CHIE",JUBILEE/JUBILATION L,7
"AUTHIER, POLICE CHIE","LANIEGE, BIANCA",2
"AUTHIER, POLICE CHIE",LEECH,2
"AUTHIER, POLICE CHIE",M,3
"AUTHIER, POLICE CHIE",M-PLATE,2
"AUTHIER, POLICE CHIE","MACTAGGERT, MOIRA KI",1
"AUTHIER, POLICE CHIE","MADDICKS, ARTHUR ART",2
"AUTHIER, POLICE CHIE",MUNSON,1
"AUTHIER, POLICE CHIE",NETTLES,1
"AUTHIER, POLICE CHIE",PENANCE/MONET ST. CR,7
"AUTHIER, POLICE CHIE","SINGH, DR.",1
"AUTHIER, POLICE CHIE",SKIN/ANGELO ESPINOSA,7
"AUTHIER, POLICE CHIE",SPIKEY,2
"AUTHIER, POLICE CHIE","ST. CROIX, CLAUDETTE",3
"AUTHIER, POLICE CHIE","ST. CROIX, NICOLE",3
"AUTHIER, POLICE CHIE",STINKY,2
"AUTHIER, POLICE CHIE",SYNCH/EVERETT THOMAS,7
"AUTHIER, POLICE CHIE",TIMMONS,2
"AUTHIER, POLICE CHIE",TOKEN,2
"AUTHIER, POLICE CHIE",WARPY,2
"AUTHIER, POLICE CHIE",WHITE QUEEN/EMMA FRO,6
"AUTHIER, POLICE CHIE",WINDY,2
"AUTHIER, TRACY TRACE",BANSHEE/SEAN CASSIDY,8
"AUTHIER, TRACY TRACE",BLURRY,1
"AUTHIER, TRACY TRACE",BRAINY,1
"AUTHIER, TRACY TRACE",CHAMBER/JONOTHON STA,8
"AUTHIER, TRACY TRACE",CHIMERA II,6
"AUTHIER, TRACY TRACE",D.O.A.,7
"AUTHIER, TRACY TRACE",DIRT NAP,4
"AUTHIER, TRACY TRACE",ELWOOD,4
"AUTHIER, TRACY TRACE",EMPLATE/MARIUS ST. C,5
"AUTHIER, TRACY TRACE",GAIA,4
"AUTHIER, TRACY TRACE",GREASY,1
"AUTHIER, TRACY TRACE",HUSK/PAIGE GUTHRIE,8
"AUTHIER, TRACY TRACE",JUBILEE/JUBILATION L,8
"AUTHIER, TRACY TRACE","LANIEGE, BIANCA",1
"AUTHIER, TRACY TRACE",LEECH,5
"AUTHIER, TRACY TRACE",M,2
"AUTHIER, TRACY TRACE",M-PLATE,4
"AUTHIER, TRACY TRACE","MACTAGGERT, MOIRA KI",1
"AUTHIER, TRACY TRACE","MADDICKS, ARTHUR ART",5
"AUTHIER, TRACY TRACE",PENANCE/MONET ST. CR,7
"AUTHIER, TRACY TRACE",SIRYN/THERESA ROURKE,1
"AUTHIER, TRACY TRACE",SKIN/ANGELO ESPINOSA,8
"AUTHIER, TRACY TRACE",SPIKEY,1
"AUTHIER, TRACY TRACE","ST. CROIX, CLAUDETTE",4
"AUTHIER, TRACY TRACE","ST. CROIX, NICOLE",4
"AUTHIER, TRACY TRACE",STINKY,1
"AUTHIER, TRACY TRACE",SYNCH/EVERETT THOMAS,8
"AUTHIER, TRACY TRACE",TIMMONS,3
"AUTHIER, TRACY TRACE",TOKEN,4
"AUTHIER, TRACY TRACE",WARPY,1
"AUTHIER, TRACY TRACE",WHITE QUEEN/EMMA FRO,8
"AUTHIER, TRACY TRACE",WINDY,1
AUTHORITY/,CERBERUS II,1
AUTHORITY/,CHAMBER/JONOTHON STA,1
AUTHORITY/,DR. ZEUS,1
AUTHORITY/,FLAG-SMASHER,1
AUTHORITY/,HARPY II,1
AUTHORITY/,HERCULES [GREEK GOD],2
AUTHORITY/,HUSK/PAIGE GUTHRIE,1
AUTHORITY/,"JAMESON, J. JONAH",2
AUTHORITY/,MAJOR LOVE,1
AUTHORITY/,MAN-THING/THEODORE T,1
AUTHORITY/,MEDUSA II,1
AUTHORITY/,MINOTAUR III,1
AUTHORITY/,"ROBERTSON, JOE",1
AUTHORITY/,SANDMAN/WILLIAM BAKE,2
AUTHORITY/,SILVER SABLE,1
AUTHORITY/,SKIN/ANGELO ESPINOSA,1
AUTHORITY/,SPHINX III,1
AUTHORITY/,SPIDER-MAN/PETER PAR,5
AUTHORITY/,SYNCH/EVERETT THOMAS,1
AUTHORITY/,UATU,1
AUTHORITY/,"WATSON-PARKER, MARY",1
AUTOLYCUS,DRAX/ARTHUR DOUGLAS,3
AUTOLYCUS,GALACTUS/GALAN,1
AUTOLYCUS,GAMORA,3
AUTOLYCUS,JUDGE KRAY-TOR,2
AUTOLYCUS,MEPHISTO,2
AUTOLYCUS,NOVA II/FRANKIE RAYE,1
AUTOLYCUS,PIP/PRINCE GOFERN,3
AUTOLYCUS,SILVER SURFER/NORRIN,3
AUTOLYCUS,THANOS,2
AUTOLYCUS,WARLOCK II/ADAM WARL,3
AVALANCHE/DOMINIC PE,"BANNER, BETTY ROSS T",1
AVALANCHE/DOMINIC PE,BANSHEE/SEAN CASSIDY,1
AVALANCHE/DOMINIC PE,"BARNETT, MIKE",1
AVALANCHE/DOMINIC PE,BATTLESTAR/LEMAR HOS,2
AVALANCHE/DOMINIC PE,BEAST/HENRY &HANK& P,9
AVALANCHE/DOMINIC PE,BEAUTIFUL DREAMER,1
AVALANCHE/DOMINIC PE,BIG CASINO/,1
AVALANCHE/DOMINIC PE,BINARY/CAROL DANVERS,2
AVALANCHE/DOMINIC PE,BLACK BOLT/BLACKANTO,1
AVALANCHE/DOMINIC PE,BLACK KING/SEBASTIAN,2
AVALANCHE/DOMINIC PE,BLACK KNIGHT V/DANE,1
AVALANCHE/DOMINIC PE,BLACK PANTHER/T'CHAL,1
AVALANCHE/DOMINIC PE,BLACK RAAZER/,3
AVALANCHE/DOMINIC PE,BLACK WIDOW/NATASHA,1
AVALANCHE/DOMINIC PE,BLOB/FRED J. DUKES,44
AVALANCHE/DOMINIC PE,BLOCKBUSTER III/MICH,1
AVALANCHE/DOMINIC PE,BONEBREAKER/,1
AVALANCHE/DOMINIC PE,BOOMER/TABITHA SMITH,6
AVALANCHE/DOMINIC PE,BOVA,2
AVALANCHE/DOMINIC PE,BRIGHTWIND,2
AVALANCHE/DOMINIC PE,"CAGE, LUKE/CARL LUCA",1
AVALANCHE/DOMINIC PE,CALIBAN/,2
AVALANCHE/DOMINIC PE,CALLISTO,1
AVALANCHE/DOMINIC PE,CANNONBALL II/SAM GU,5
AVALANCHE/DOMINIC PE,"CANTOR, VERA",1
AVALANCHE/DOMINIC PE,CAPTAIN AMERICA,6
AVALANCHE/DOMINIC PE,CAPTAIN MARVEL II/MO,2
AVALANCHE/DOMINIC PE,CARGIL/JOANNA CARGIL,1
AVALANCHE/DOMINIC PE,"CARPENTER, LARRY",1
AVALANCHE/DOMINIC PE,"CARPENTER, RACHEL",1
AVALANCHE/DOMINIC PE,"CARTER, SHARON",1
AVALANCHE/DOMINIC PE,"CHURCHILL, LORD",3
AVALANCHE/DOMINIC PE,"CLEMSON, MIKE",1
AVALANCHE/DOMINIC PE,"COLE, WADE",1
AVALANCHE/DOMINIC PE,COLOSSUS 2013,2
AVALANCHE/DOMINIC PE,COLOSSUS II/PETER RA,13
AVALANCHE/DOMINIC PE,"CONAN, NEAL",2
AVALANCHE/DOMINIC PE,CONSUELA,1
AVALANCHE/DOMINIC PE,"COOPER, DR. VALERIE",12
AVALANCHE/DOMINIC PE,CORRUPTOR/JACKSON DA,1
AVALANCHE/DOMINIC PE,CORSAIR,1
AVALANCHE/DOMINIC PE,"CORSI, TOM",1
AVALANCHE/DOMINIC PE,"CORTEZ, FABIAN",2
AVALANCHE/DOMINIC PE,"CREED, GRAYDON",1
AVALANCHE/DOMINIC PE,CRIMSON COMMANDO/FRA,16
AVALANCHE/DOMINIC PE,CROSS/,3
AVALANCHE/DOMINIC PE,CRUCIBLE/BYRON CALLE,1
AVALANCHE/DOMINIC PE,CRYSTAL [INHUMAN],1
AVALANCHE/DOMINIC PE,CYCLOPS/SCOTT SUMMER,9
AVALANCHE/DOMINIC PE,DAYTRIPPER/AMANDA SE,4
AVALANCHE/DOMINIC PE,DAZZLER II/ALLISON B,5
AVALANCHE/DOMINIC PE,DECAY/,1
AVALANCHE/DOMINIC PE,"DELGADO, RUFUS",1
AVALANCHE/DOMINIC PE,"DELPHIS, SIR",1
AVALANCHE/DOMINIC PE,DEMOLITION MAN/DENNI,2
AVALANCHE/DOMINIC PE,DESTINY II/IRENE ADL,29
AVALANCHE/DOMINIC PE,DOMINA,1
AVALANCHE/DOMINIC PE,DR. DOOM/VICTOR VON,2
AVALANCHE/DOMINIC PE,DR. STRANGE/STEPHEN,1
AVALANCHE/DOMINIC PE,"DRAKE, WILLIAM ROBER",1
AVALANCHE/DOMINIC PE,EITRI,2
AVALANCHE/DOMINIC PE,ELYSIA,1
AVALANCHE/DOMINIC PE,ERG,1
AVALANCHE/DOMINIC PE,EXODUS/BENNET DUPARI,2
AVALANCHE/DOMINIC PE,FALCON/SAM WILSON,3
AVALANCHE/DOMINIC PE,"FALLON, HOWARD",1
AVALANCHE/DOMINIC PE,"FALLON, MEG",2
AVALANCHE/DOMINIC PE,FAMINE/AUTUMN ROLFSO,1
AVALANCHE/DOMINIC PE,FERAL/MARIA CALLASAN,3
AVALANCHE/DOMINIC PE,FIREFIST/RUSTY COLLI,9
AVALANCHE/DOMINIC PE,FIRESTAR/ANGELICA JO,4
AVALANCHE/DOMINIC PE,FITCH/,3
AVALANCHE/DOMINIC PE,FORGE,8
AVALANCHE/DOMINIC PE,"FRIEDLANDER, SHARON",1
AVALANCHE/DOMINIC PE,"FURY, COL. NICHOLAS",3
AVALANCHE/DOMINIC PE,GAMBIT/REMY LEBEAU,1
AVALANCHE/DOMINIC PE,GARGOUILLE/,1
AVALANCHE/DOMINIC PE,"GATOR, LORD",3
AVALANCHE/DOMINIC PE,GORGON [INHUMAN],1
AVALANCHE/DOMINIC PE,"GREY, DR. JOHN",1
AVALANCHE/DOMINIC PE,"GREY, ELAINE",1
AVALANCHE/DOMINIC PE,"GYRICH, HENRY PETER",4
AVALANCHE/DOMINIC PE,"HALLER, GABRIELLE",2
AVALANCHE/DOMINIC PE,HARPOON,1
AVALANCHE/DOMINIC PE,HAVOK/ALEX SUMMERS,8
AVALANCHE/DOMINIC PE,HAWK,4
AVALANCHE/DOMINIC PE,HEALER,1
AVALANCHE/DOMINIC PE,HELA [ASGARDIAN],3
AVALANCHE/DOMINIC PE,HERCULES [GREEK GOD],2
AVALANCHE/DOMINIC PE,HIGH EVOLUTIONARY/HE,2
AVALANCHE/DOMINIC PE,HILDY [ASGARDIAN],1
AVALANCHE/DOMINIC PE,"HODGE, CAMERON",4
AVALANCHE/DOMINIC PE,HRIMHARI,2
AVALANCHE/DOMINIC PE,HULK/DR. ROBERT BRUC,2
AVALANCHE/DOMINIC PE,"HUNTER, STEVIE",1
AVALANCHE/DOMINIC PE,HYBRID/JAMES JIMMY M,1
AVALANCHE/DOMINIC PE,ICEMAN/ROBERT BOBBY,7
AVALANCHE/DOMINIC PE,"IMMORTUS, MARCUS",1
AVALANCHE/DOMINIC PE,INFECTIA/JOSEPHINE,2
AVALANCHE/DOMINIC PE,IRON MAN IV/JAMES R.,1
AVALANCHE/DOMINIC PE,IRON MAN/TONY STARK,6
AVALANCHE/DOMINIC PE,"ISHIMA, DAVID",1
AVALANCHE/DOMINIC PE,"JARVIS, EDWIN",2
AVALANCHE/DOMINIC PE,JOCASTA,1
AVALANCHE/DOMINIC PE,"JONES, BART",2
AVALANCHE/DOMINIC PE,"JONES, CHARLOTTE",1
AVALANCHE/DOMINIC PE,"JONES, RICHARD MILHO",1
AVALANCHE/DOMINIC PE,JUGGERNAUT/CAIN MARK,1
AVALANCHE/DOMINIC PE,JUNCTION,1
AVALANCHE/DOMINIC PE,KALA,1
AVALANCHE/DOMINIC PE,KARNAK [INHUMAN],1
AVALANCHE/DOMINIC PE,"KELLY, SEN. ROBERT E",5
AVALANCHE/DOMINIC PE,KINGPIN/WILSON FISK,2
AVALANCHE/DOMINIC PE,KRISTOFF/KRISTOFF VE,1
AVALANCHE/DOMINIC PE,LADY DEATHSTRIKE/YUR,1
AVALANCHE/DOMINIC PE,"LAMBERT, WILSON",1
AVALANCHE/DOMINIC PE,LANDSLIDE,1
AVALANCHE/DOMINIC PE,"LANE, LOIS",1
AVALANCHE/DOMINIC PE,LEECH,5
AVALANCHE/DOMINIC PE,LEFT-WINGER/HECTOR L,2
AVALANCHE/DOMINIC PE,LEGION II/DAVID HALL,4
AVALANCHE/DOMINIC PE,"LELAND, HARRY",1
AVALANCHE/DOMINIC PE,LILANDRA NERAMANI [S,1
AVALANCHE/DOMINIC PE,LIVING LIGHTNING/MIG,1
AVALANCHE/DOMINIC PE,LOCKHEED,2
AVALANCHE/DOMINIC PE,LOCKJAW [INHUMAN],1
AVALANCHE/DOMINIC PE,LOKI [ASGARDIAN],2
AVALANCHE/DOMINIC PE,LONGSHOT,5
AVALANCHE/DOMINIC PE,LUNA/LUNA MAXIMOFF [,1
AVALANCHE/DOMINIC PE,"MACON, ANGELO",1
AVALANCHE/DOMINIC PE,"MACTAGGERT, MOIRA KI",5
AVALANCHE/DOMINIC PE,"MADDICKS, ARTHUR ART",6
AVALANCHE/DOMINIC PE,MAGIK/ILLYANA RASPUT,2
AVALANCHE/DOMINIC PE,MAGNETO/MAGNUS/ERIC,4
AVALANCHE/DOMINIC PE,MAN-BEAST,3
AVALANCHE/DOMINIC PE,MANDARIN,1
AVALANCHE/DOMINIC PE,MANIPULATOR II,1
AVALANCHE/DOMINIC PE,MARVEL GIRL/JEAN GRE,7
AVALANCHE/DOMINIC PE,MASQUE,1
AVALANCHE/DOMINIC PE,MASTERMIND IV/MARTIN,1
AVALANCHE/DOMINIC PE,MAXIMUS [INHUMAN],1
AVALANCHE/DOMINIC PE,"MCCABE, LINDSAY",1
AVALANCHE/DOMINIC PE,MEDUSA/MEDUSALITH AM,1
AVALANCHE/DOMINIC PE,MENTALLO,1
AVALANCHE/DOMINIC PE,METEORITE,1
AVALANCHE/DOMINIC PE,MICROCHIP/LINUS LIEB,1
AVALANCHE/DOMINIC PE,MIRAGE II/DANIELLE M,4
AVALANCHE/DOMINIC PE,MISS LOCKE,1
AVALANCHE/DOMINIC PE,MIST MISTRESS,1
AVALANCHE/DOMINIC PE,MOCKINGBIRD/DR. BARB,2
AVALANCHE/DOMINIC PE,MOLE MAN/HARVEY RUPE,1
AVALANCHE/DOMINIC PE,"MORRELL, SABRINA",3
AVALANCHE/DOMINIC PE,MR. FANTASTIC/REED R,1
AVALANCHE/DOMINIC PE,MYSTIQUE/RAVEN DARKH,40
AVALANCHE/DOMINIC PE,NAZE,1
AVALANCHE/DOMINIC PE,NESTOR,1
AVALANCHE/DOMINIC PE,NIGHT FLYER,1
AVALANCHE/DOMINIC PE,NIGHTCRAWLER/KURT WA,11
AVALANCHE/DOMINIC PE,NOMAD III/JACK MONRO,1
AVALANCHE/DOMINIC PE,OCCULT,1
AVALANCHE/DOMINIC PE,ODIN [ASGARDIAN],1
AVALANCHE/DOMINIC PE,OMEGA RED/ARKADY ROS,3
AVALANCHE/DOMINIC PE,PARALYZER,1
AVALANCHE/DOMINIC PE,PHOENIX 2013,1
AVALANCHE/DOMINIC PE,PHOENIX III/RACHEL S,4
AVALANCHE/DOMINIC PE,"PIERCE, DONALD",1
AVALANCHE/DOMINIC PE,PLAGUE,1
AVALANCHE/DOMINIC PE,POLARIS/LORNA DANE,4
AVALANCHE/DOMINIC PE,POSITRON/RONNIE,1
AVALANCHE/DOMINIC PE,PRETTY BOY,1
AVALANCHE/DOMINIC PE,PRISM,1
AVALANCHE/DOMINIC PE,PROFESSOR X/CHARLES,6
AVALANCHE/DOMINIC PE,PROJECTOR/,1
AVALANCHE/DOMINIC PE,PROMETHEUS II,1
AVALANCHE/DOMINIC PE,PROSH,1
AVALANCHE/DOMINIC PE,PSYLOCKE/ELISABETH B,7
AVALANCHE/DOMINIC PE,PUNISHER II/FRANK CA,1
AVALANCHE/DOMINIC PE,PYRO/ALLERDYCE JOHNN,44
AVALANCHE/DOMINIC PE,QUICKSILVER/PIETRO M,5
AVALANCHE/DOMINIC PE,QUILL,1
AVALANCHE/DOMINIC PE,"RAM, SIR",3
AVALANCHE/DOMINIC PE,RANDOM II/MARSHALL E,2
AVALANCHE/DOMINIC PE,RAX,1
AVALANCHE/DOMINIC PE,"REAGAN, RONALD",1
AVALANCHE/DOMINIC PE,RED SKULL/JOHANN SCH,1
AVALANCHE/DOMINIC PE,REDWING,1
AVALANCHE/DOMINIC PE,"REESE, MURRAY",1
AVALANCHE/DOMINIC PE,"REILLY, MAVIS",1
AVALANCHE/DOMINIC PE,"REYES, DR. CECELIA",1
AVALANCHE/DOMINIC PE,"RICHARDS, FRANKLIN 2",1
AVALANCHE/DOMINIC PE,RICTOR/JULIO ESTEBAN,6
AVALANCHE/DOMINIC PE,RIGHT-WINGER/JEROME,2
AVALANCHE/DOMINIC PE,RIPTIDE,1
AVALANCHE/DOMINIC PE,ROGUE /,16
AVALANCHE/DOMINIC PE,"ROM, SPACEKNIGHT",1
AVALANCHE/DOMINIC PE,ROMA,2
AVALANCHE/DOMINIC PE,"ROWEN, CARL",1
AVALANCHE/DOMINIC PE,"ROWEN, MIKE",1
AVALANCHE/DOMINIC PE,S'YM,1
AVALANCHE/DOMINIC PE,SABRETOOTH/VICTOR CR,1
AVALANCHE/DOMINIC PE,SCALPHUNTER,2
AVALANCHE/DOMINIC PE,SCANNER II,3
AVALANCHE/DOMINIC PE,SCARLET WITCH/WANDA,5
AVALANCHE/DOMINIC PE,SCRAMBLER,1
AVALANCHE/DOMINIC PE,SHADOW KING/AMAHL FA,1
AVALANCHE/DOMINIC PE,SHADOWCAT 2013,2
AVALANCHE/DOMINIC PE,SHADOWCAT/KATHERINE,10
AVALANCHE/DOMINIC PE,SHE-HULK/JENNIFER WA,1
AVALANCHE/DOMINIC PE,"SIKORSKY, RAYMOND",1
AVALANCHE/DOMINIC PE,SIROCCO,3
AVALANCHE/DOMINIC PE,SKIDS/SALLY BLEVINS,9
AVALANCHE/DOMINIC PE,SKULLBUSTER,1
AVALANCHE/DOMINIC PE,"SOLE, RANSOME",1
AVALANCHE/DOMINIC PE,"SOUTHERN, CANDY",1
AVALANCHE/DOMINIC PE,SPIDER-MAN/PETER PAR,1
AVALANCHE/DOMINIC PE,SPIDER-WOMAN II/JULI,5
AVALANCHE/DOMINIC PE,SPIDER-WOMAN/JESSICA,2
AVALANCHE/DOMINIC PE,SPIRAL,18
AVALANCHE/DOMINIC PE,STINGER III/,1
AVALANCHE/DOMINIC PE,STONEWALL/LOUIS HAMI,10
AVALANCHE/DOMINIC PE,STORM 2013,2
AVALANCHE/DOMINIC PE,STORM/ORORO MUNROE S,11
AVALANCHE/DOMINIC PE,STRONG GUY/GUIDO CAR,2
AVALANCHE/DOMINIC PE,"STRUCKER, ANDREA",2
AVALANCHE/DOMINIC PE,"STRUCKER, ANDREAS",2
AVALANCHE/DOMINIC PE,SUB-MARINER/NAMOR MA,1
AVALANCHE/DOMINIC PE,"SUMMERS, MADELYNE MA",7
AVALANCHE/DOMINIC PE,"SUMMERS, NATHAN CHRI",2
AVALANCHE/DOMINIC PE,SUNDER,1
AVALANCHE/DOMINIC PE,SUNSPOT/ROBERTO DACO,4
AVALANCHE/DOMINIC PE,SUPER SABRE/MARTIN F,11
AVALANCHE/DOMINIC PE,TARBABY,1
AVALANCHE/DOMINIC PE,TASKMASTER,1
AVALANCHE/DOMINIC PE,TESSA,1
AVALANCHE/DOMINIC PE,THERAK,1
AVALANCHE/DOMINIC PE,THOR/DR. DONALD BLAK,3
AVALANCHE/DOMINIC PE,THUNDERBIRD III/NEAL,1
AVALANCHE/DOMINIC PE,TIGRA/GREER NELSON,2
AVALANCHE/DOMINIC PE,"TILBY, TRISH/PATRICI",4
AVALANCHE/DOMINIC PE,TIMESHADOW,1
AVALANCHE/DOMINIC PE,TOAD/MORTIMER TOYNBE,2
AVALANCHE/DOMINIC PE,TORPEDO III/BROCK JO,1
AVALANCHE/DOMINIC PE,TOWER,1
AVALANCHE/DOMINIC PE,TRITON,1
AVALANCHE/DOMINIC PE,"TSURAYABA, MATSUO",1
AVALANCHE/DOMINIC PE,"TYGER, LORD",3
AVALANCHE/DOMINIC PE,"URSULA, LADY",3
AVALANCHE/DOMINIC PE,USAGENT/CAPTAIN JOHN,5
AVALANCHE/DOMINIC PE,VAGABOND/PRISCILLA L,1
AVALANCHE/DOMINIC PE,VEIL,3
AVALANCHE/DOMINIC PE,"VERMIN, LADY",3
AVALANCHE/DOMINIC PE,VERTIGO II,1
AVALANCHE/DOMINIC PE,VISION,3
AVALANCHE/DOMINIC PE,WARLOCK III,4
AVALANCHE/DOMINIC PE,WASP/JANET VAN DYNE,3
